Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad
Martyetal_2023,Exp_2,Deontic,95,Test,Block_B,Modal,Control_2,Bad,Mia,Mia must pick a box with a grey ball and a green ball.,AB-CD-C,a blue ball and a yellow ball,a grey ball and a green ball,a blue ball,grey,green,blue,yellow,Bad,Good,3|59|5|7|2|4|60|64|62|6|63|57|8|58|61|1,-7.87109375,-9.953125,-7.87109375,-9.953125
Martyetal_2023,Exp_2,Deontic,96,Test,Block_B,Modal,Test,Bad,Mia,Mia must pick a box with a yellow ball or a grey ball.,A-CD-C,a yellow ball,a green ball,a green ball and a blue ball,yellow,grey,green,blue,Bad,Good,4|60|57|61|6|3|58|8|62|7|64|63|2|59|1|5,-7.54296875,-10.2890625,-7.54296875,-10.2890625
Martyetal_2023,Exp_2,Deontic,97,Test,Block_B,Modal,Control_1,Bad,Sam,Sam must pick a box with a grey ball.,A-CD-C,a yellow ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,58|3|4|1|6|59|7|61|60|62|8|5|57|63|64|2,-8.1171875,-10.625,-8.1171875,-10.625
Martyetal_2023,Exp_2,Deontic,98,Test,Block_B,Modal,Test,Target_1,Sam,Sam must pick a box with a grey ball or a blue ball.,A-AB-A,a grey ball and a blue ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,59|62|57|4|58|2|6|8|64|60|5|3|61|7|63|1,-7.68359375,-10.328125,-7.68359375,-10.328125
Martyetal_2023,Exp_2,Deontic,99,Test,Block_B,Modal,Test,Bad,Sam,Sam must pick a box with a blue ball or a green ball.,A-CD-C,a blue ball,a grey ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,59|1|64|3|6|7|2|61|63|4|57|60|5|62|8|58,-7.86328125,-10.3046875,-7.86328125,-10.3046875
Martyetal_2023,Exp_2,Deontic,100,Test,Block_B,Modal,Control_3,Bad,Sam,Sam cannot pick a box with a green ball.,A-CD-A,a green ball,a green ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,57|5|63|4|7|8|62|2|6|3|59|64|1|58|60|61,-8.2265625,-10.875,-8.2265625,-10.875
Martyetal_2023,Exp_2,Deontic,101,Test,Block_B,Modal,Test,Target_1,Sam,Sam must pick a box with a grey ball or a yellow ball.,A-AB-AB,a grey ball and a yellow ball,a grey ball,a grey ball and a yellow ball,grey,yellow,green,blue,Bad,Good,5|6|61|62|4|63|60|2|1|59|3|57|7|58|64|8,-7.69921875,-10.2734375,-7.69921875,-10.2734375
Martyetal_2023,Exp_2,Deontic,102,Test,Block_B,Modal,Test,Target_2,Mia,Mia must pick a box with a green ball or a blue ball.,A-AC-A,a green ball,a green ball,a green ball and a grey ball,green,blue,grey,yellow,Bad,Good,6|8|2|61|7|58|1|59|3|57|62|64|60|63|5|4,-7.54296875,-10.0859375,-7.54296875,-10.0859375
Martyetal_2023,Exp_2,Deontic,103,Test,Block_B,Modal,Test,Bad,Sam,Sam must pick a box with a green ball or a grey ball.,A-CD-C,a blue ball and a yellow ball,a green ball,a blue ball,green,grey,blue,yellow,Bad,Good,58|62|57|1|7|60|4|5|64|3|8|61|59|6|63|2,-7.69921875,-10.359375,-7.69921875,-10.359375
Martyetal_2023,Exp_2,Deontic,104,Test,Block_B,Modal,Control_4,Good,Mia,Mia cannot pick a box with a grey ball or a blue ball.,C-CD-C,a green ball,a green ball,a green ball and a yellow ball,grey,blue,green,yellow,Bad,Good,7|3|8|2|58|62|57|59|63|6|64|1|61|4|5|60,-7.546875,-10.2109375,-7.546875,-10.2109375
Martyetal_2023,Exp_2,Deontic,105,Test,Block_B,Modal,Control_4,Good,Sam,Sam cannot pick a box with a yellow ball or a grey ball.,C-CD-C,a blue ball and a green ball,a blue ball,a blue ball,yellow,grey,blue,green,Bad,Good,60|4|64|63|58|2|3|62|5|8|57|59|61|6|1|7,-7.8203125,-10.15625,-7.8203125,-10.15625
Martyetal_2023,Exp_2,Deontic,106,Test,Block_B,Modal,Test,Target_2,Mia,Mia must pick a box with a green ball or a grey ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,8|1|60|63|7|58|64|61|5|62|59|57|2|6|4|3,-8.5,-10.4765625,-8.5,-10.4765625
Martyetal_2023,Exp_2,Deontic,107,Test,Block_B,Modal,Test,Target_1,Sam,Sam must pick a box with a yellow ball or a green ball.,A-AB-A,a yellow ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,62|63|64|7|3|8|58|6|4|1|59|2|57|61|5|60,-7.98046875,-10.3125,-7.98046875,-10.3125
Martyetal_2023,Exp_2,Deontic,108,Test,Block_B,Modal,Control_3,Good,Sam,Sam cannot pick a box with a blue ball.,C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,4|60|2|8|6|58|61|57|62|3|64|1|5|59|7|63,-7.85546875,-10.3203125,-7.85546875,-10.3203125
Martyetal_2023,Exp_2,Deontic,109,Test,Block_B,Modal,Test,Target_2,Sam,Sam must pick a box with a green ball or a yellow ball.,A-AC-AD,a green ball and a grey ball,a green ball and a blue ball,a green ball,green,yellow,grey,blue,Bad,Good,7|59|60|61|57|63|6|5|4|64|8|3|2|62|1|58,-8.453125,-10.453125,-8.453125,-10.453125
Martyetal_2023,Exp_2,Deontic,110,Test,Block_B,Modal,Control_4,Good,Sam,Sam cannot pick a box with a green ball or a grey ball.,C-CD-C,a yellow ball and a blue ball,a yellow ball,a yellow ball,green,grey,yellow,blue,Bad,Good,2|64|5|4|57|60|59|63|58|1|7|61|62|3|6|8,-7.6328125,-10.2578125,-7.6328125,-10.2578125
Martyetal_2023,Exp_2,Deontic,111,Test,Block_B,Modal,Test,Target_1,Sam,Sam must pick a box with a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,63|3|6|8|64|1|61|60|4|2|57|7|5|59|58|62,-7.9375,-11.53125,-7.9375,-11.53125
Martyetal_2023,Exp_2,Deontic,112,Test,Block_B,Modal,Control_3,Bad,Mia,Mia cannot pick a box with a grey ball.,A-CD-A,a grey ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,7|59|3|57|60|6|64|63|58|5|62|1|2|61|8|4,-7.44140625,-10.1953125,-7.44140625,-10.1953125
