Study,Experiment,Item_nr,Item_status,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,Few_shot_items_order,Mean_logprob_answer_good,Mean_logprob_answer_bad,Sentence_logprob_answer_good,Sentence_logprob_answer_bad,model,chosen_response
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,3|1|6|5|2|8|4|7,-0.6563211679458618,-1.5000711679458618,-0.6563211679458618,-1.5000711679458618,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,4|2|7|1|8|3|5|6,-1.095772624015808,-0.8145226240158081,-1.095772624015808,-0.8145226240158081,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,7|8|1|5|6|4|3|2,-1.2799363136291504,-0.4674363732337952,-1.2799363136291504,-0.4674363732337952,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,7|8|2|4|3|5|6|1,-1.0103373527526855,-0.8072123527526855,-1.0103373527526855,-0.8072123527526855,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,4|7|5|8|2|3|1|6,-0.5783610939979553,-1.7346110343933103,-0.5783610939979553,-1.7346110343933103,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,1|7|2|3|4|6|8|5,-0.8688023686408997,-0.9000523686408997,-0.8688023686408997,-0.9000523686408997,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,3|8|2|1|5|6|7|4,-1.1344075202941897,-1.0250325202941897,-1.1344075202941897,-1.0250325202941897,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,8|2|4|6|3|7|5|1,-0.7020719051361084,-1.1864469051361084,-0.7020719051361084,-1.1864469051361084,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,46,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow ball,a yellow and a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,1|2|7|4|3|5|8|6,-0.7817932367324829,-1.125543236732483,-0.7817932367324829,-1.125543236732483,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,47,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a grey ball.',A-CD-C,a green ball,a green ball and a blue ball,a yellow ball,yellow,grey,green,blue,Bad,Good,8|5|1|3|4|2|6|7,-0.9430189728736876,-0.7555189728736877,-0.9430189728736876,-0.7555189728736877,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,48,Test,Test,Target_1,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-A,a green ball,a green ball and a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,1|3|5|6|8|4|2|7,-0.6231039762496948,-1.3731039762496948,-0.6231039762496948,-1.3731039762496948,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,49,Test,Test,Good,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AC-B,a yellow ball,a grey ball,a yellow and a green ball,yellow,grey,green,blue,Bad,Good,4|2|7|5|3|1|6|8,-0.609834611415863,-1.4848346710205078,-0.609834611415863,-1.4848346710205078,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,50,Test,Control_3,Good,Sam,`The mystery box contains a green ball and a yellow ball.',AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,6|1|3|2|5|4|8|7,-0.5600612759590149,-2.13818621635437,-0.5600612759590149,-2.13818621635437,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,51,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,4|8|2|1|3|7|5|6,-0.6478490829467773,-1.6634740829467771,-0.6478490829467773,-1.6634740829467771,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,52,Test,Control_2,Good,Sam,`The mystery box does not contain a blue ball.',C-CD-C,a grey ball,a grey ball and a green ball,a grey ball,blue,yellow,grey,green,Bad,Good,5|6|4|8|3|2|7|1,-0.5854040384292603,-1.3666540384292605,-0.5854040384292603,-1.3666540384292605,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,53,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,3|8|6|5|2|7|4|1,-0.6561130285263062,-1.3592380285263062,-0.6561130285263062,-1.3592380285263062,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,54,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,5|7|1|6|3|8|4|2,-0.2428155392408371,-2.7115654945373535,-0.2428155392408371,-2.7115654945373535,Llama-2-70b-hf,good
Deganoetal_2024,Exp_1,55,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball and a blue ball,a yellow and a green ball,a grey ball,yellow,green,grey,blue,Bad,Good,5|7|8|4|3|6|1|2,-1.9471954107284544,-0.4159453809261322,-1.9471954107284544,-0.4159453809261322,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,56,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a grey ball.',AB-CD-C,a green ball,a yellow ball and a grey ball,a green ball and a blue ball,yellow,grey,green,blue,Bad,Good,6|1|4|5|2|8|7|3,-1.182053565979004,-0.900803565979004,-1.182053565979004,-0.900803565979004,Llama-2-70b-hf,bad
Deganoetal_2024,Exp_1,9,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-A,a blue ball,a blue ball and a grey ball,a blue ball,blue,grey,green,yellow,Bad,Good,7|8|3|2|6|4|1|5,-3.679074048995972,-3.710324048995972,-11.037221908569336,-11.130971908569336,phi-2,good
Deganoetal_2024,Exp_1,10,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a blue ball.',A-AC-A,a yellow ball,a yellow ball and a grey ball,a yellow ball,yellow,blue,grey,green,Bad,Good,6|5|8|4|3|7|1|2,-3.497544288635254,-3.497544288635254,-10.492632865905762,-10.492632865905762,phi-2,good
Deganoetal_2024,Exp_1,11,Test,Test,Target_2,Mia,`The mystery box contains a grey ball or a blue ball.',A-AC-AD,a grey ball and a yellow ball,a grey ball,a grey ball and a green ball,grey,blue,green,yellow,Bad,Good,8|3|1|7|4|6|2|5,-3.7374558448791504,-3.562976598739624,-11.212367057800291,-10.688929557800291,phi-2,bad
Deganoetal_2024,Exp_1,12,Test,Test,Target_2,Mia,`The mystery box contains a green ball or a blue ball.',A-AC-AC,a green ball and a yellow ball,a green ball and a yellow ball,a green ball,green,blue,yellow,grey,Bad,Good,7|1|4|6|8|3|5|2,-3.730554580688477,-3.769617080688477,-11.19166374206543,-11.30885124206543,phi-2,good
Deganoetal_2024,Exp_1,13,Test,Control_2,Bad,Mia,`The mystery box does not contain a yellow ball.',A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,3|7|6|5|2|8|1|4,-3.887089729309082,-3.793339729309082,-11.661269187927246,-11.380019187927246,phi-2,bad
Deganoetal_2024,Exp_1,14,Test,Control_4,Bad,Sam,`The mystery box does not contain a grey ball or a blue ball.',A-CD-A,a grey ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,2|8|3|6|1|7|4|5,-3.8896584510803223,-3.840179204940796,-11.668974876403809,-11.520537376403809,phi-2,bad
Deganoetal_2024,Exp_1,15,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,blue,green,yellow,Bad,Good,8|1|5|4|3|6|2|7,-3.592618703842163,-3.6212644577026367,-10.77785587310791,-10.86379337310791,phi-2,good
Deganoetal_2024,Exp_1,16,Test,Control_1,Good,Sam,`The mystery box contains a yellow ball.',A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,blue,green,Bad,Good,7|5|2|1|8|6|3|4,-3.464914083480835,-3.7904348373413086,-10.394742012023926,-11.371304512023926,phi-2,good
Deganoetal_2024,Exp_1,17,Test,Test,Target_2,Mia,`The mystery box contains a blue ball or a yellow ball.',A-AC-AD,a blue ball and a grey ball,a blue ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,4|5|8|7|3|1|2|6,-3.685460090637207,-3.80004358291626,-11.05638027191162,-11.40013027191162,phi-2,good
Deganoetal_2024,Exp_1,18,Test,Test,Good-Excl,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AB-B,a blue ball,a yellow ball,a blue ball and a yellow ball,blue,yellow,green,grey,Bad,Good,2|3|8|5|1|6|7|4,-3.711713552474976,-3.852338552474976,-11.135140419006348,-11.557015419006348,phi-2,good
Deganoetal_2024,Exp_1,19,Test,Test,Good,Sam,`The mystery box contains a blue ball or a yellow ball.',A-AC-B,a yellow ball,a blue ball and a green ball,a blue ball,blue,yellow,green,grey,Bad,Good,8|5|1|7|6|4|3|2,-3.562373638153076,-3.601436138153076,-10.68712043762207,-10.80430793762207,phi-2,good
Deganoetal_2024,Exp_1,20,Test,Test,Bad,Sam,`The mystery box contains a grey ball or a yellow ball.',A-CD-C,a grey ball,a green ball and a blue ball,a green ball,grey,yellow,green,blue,Bad,Good,3|8|5|1|6|4|7|2,-3.606445074081421,-3.5647783279418945,-10.819334983825684,-10.694334983825684,phi-2,bad
Deganoetal_2024,Exp_1,21,Test,Control_4,Good,Mia,`The mystery box does not contain a blue ball or a yellow ball.',C-CD-C,a grey ball and a green ball,a grey ball,a grey ball,blue,yellow,grey,green,Bad,Good,1|5|8|4|7|2|6|3,-3.7946910858154297,-3.789482831954956,-11.384073257446287,-11.368448257446287,phi-2,bad
Deganoetal_2024,Exp_1,22,Test,Test,Target_2,Sam,`The mystery box contains a blue ball or a grey ball.',A-AC-A,a blue ball,a blue ball,a blue ball and a green ball,blue,grey,green,yellow,Bad,Good,8|4|3|5|2|7|1|6,-3.8550772666931152,-3.7378897666931152,-11.565231323242188,-11.213668823242188,phi-2,bad
Deganoetal_2024,Exp_1,23,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a grey ball.',A-AB-AB,a blue ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,1|8|5|7|3|6|4|2,-4.02277135848999,-4.027979850769043,-12.068313598632812,-12.083938598632812,phi-2,good
Deganoetal_2024,Exp_1,24,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,8|5|2|4|3|1|6|7,-3.8470113277435303,-3.711594581604004,-11.541033744812012,-11.134783744812012,phi-2,bad
Deganoetal_2024,Exp_1,25,Test,Control_3,Good,Mia,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,green,grey,Bad,Good,3|5|2|8|4|1|7|6,-3.6002588272094727,-3.6705713272094727,-10.800776481628418,-11.011713981628418,phi-2,good
Deganoetal_2024,Exp_1,26,Test,Test,Target_1,Mia,`The mystery box contains a blue ball or a green ball.',A-AB-AB,a blue ball and a green ball,a blue ball,a blue ball and a green ball,blue,green,yellow,grey,Bad,Good,1|2|8|5|3|6|7|4,-3.7368667125701904,-3.7524917125701904,-11.210599899291992,-11.257474899291992,phi-2,good
Deganoetal_2024,Exp_1,27,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-C,a blue ball and a yellow ball,a grey ball,a blue ball,grey,green,blue,yellow,Bad,Good,8|5|6|1|2|3|7|4,-3.756434202194214,-3.621017456054687,-11.269302368164062,-10.863052368164062,phi-2,bad
Deganoetal_2024,Exp_1,28,Test,Test,Bad,Mia,`The mystery box contains a yellow ball or a green ball.',A-CD-C,a grey ball and a blue ball,a yellow ball,a grey ball,yellow,green,grey,blue,Bad,Good,2|4|5|8|1|6|3|7,-3.697400569915771,-3.7000045776367183,-11.092201232910156,-11.100013732910156,phi-2,good
Deganoetal_2024,Exp_1,29,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a green ball,a green ball and a yellow ball,a blue ball,blue,grey,green,yellow,Bad,Good,8|7|5|1|3|2|6|4,-3.64348030090332,-3.5835845470428467,-10.93044090270996,-10.75075340270996,phi-2,bad
Deganoetal_2024,Exp_1,30,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a grey ball,a green ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,4|2|1|3|7|6|8|5,-3.955188751220703,-3.7156054973602295,-11.86556625366211,-11.14681625366211,phi-2,bad
Deganoetal_2024,Exp_1,31,Test,Control_2,Good,Mia,`The mystery box does not contain a yellow ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,yellow,green,grey,blue,Bad,Good,8|1|6|3|5|7|4|2,-3.8605780601501465,-3.8215155601501465,-11.58173370361328,-11.46454620361328,phi-2,bad
Deganoetal_2024,Exp_1,32,Test,Control_1,Bad,Sam,`The mystery box contains a blue ball.',A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,3|7|2|4|8|1|6|5,-3.781079053878784,-3.6977458000183105,-11.343236923217772,-11.093236923217772,phi-2,bad
Deganoetal_2024,Exp_1,33,Test,Test,Good-Excl,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-B,a green ball and a yellow ball,a green ball,a yellow ball,green,yellow,grey,blue,Bad,Good,6|2|4|1|7|3|8|5,-3.5609283447265625,-3.8317618370056152,-10.682785034179688,-11.495285034179688,phi-2,good
Deganoetal_2024,Exp_1,34,Test,Control_3,Bad,Mia,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball,a grey ball and a blue ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,1|5|3|8|2|7|4|6,-3.553311347961426,-3.522061347961426,-10.659934043884276,-10.566184043884276,phi-2,bad
Deganoetal_2024,Exp_1,35,Test,Control_1,Bad,Mia,`The mystery box contains a grey ball.',A-CD-C,a blue ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,4|3|5|1|2|7|6|8,-3.592947006225586,-3.665863752365112,-10.778841018676758,-10.997591018676758,phi-2,good
Deganoetal_2024,Exp_1,36,Test,Test,Target_1,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-AB,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,green,blue,Bad,Good,4|8|2|7|3|5|6|1,-3.8594698905944824,-3.9245738983154297,-11.578409194946287,-11.773721694946287,phi-2,good
Deganoetal_2024,Exp_1,37,Test,Control_3,Good,Sam,`The mystery box contains a grey ball and a green ball.',AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,3|1|6|8|2|7|4|5,-3.661435127258301,-3.960914373397827,-10.984305381774902,-11.882742881774902,phi-2,good
Deganoetal_2024,Exp_1,38,Test,Control_4,Bad,Mia,`The mystery box does not contain a yellow ball or a green ball.',A-CD-A,a blue ball and a grey ball,a yellow ball,a yellow ball,yellow,green,blue,grey,Bad,Good,1|4|7|3|6|2|5|8,-3.7116432189941406,-3.503309965133667,-11.134929656982422,-10.509929656982422,phi-2,bad
Deganoetal_2024,Exp_1,39,Test,Control_4,Bad,Sam,`The mystery box does not contain a green ball or a grey ball.',A-CD-A,a green ball,a green ball,a yellow ball and a blue ball,green,grey,yellow,blue,Bad,Good,4|1|6|2|3|5|8|7,-3.646512508392334,-3.6100540161132817,-10.939537048339844,-10.830162048339844,phi-2,bad
Deganoetal_2024,Exp_1,40,Test,Control_2,Bad,Sam,`The mystery box does not contain a blue ball.',A-CD-A,a blue ball,a blue ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,4|6|5|7|3|8|1|2,-3.808519124984741,-3.759039878845215,-11.425557136535645,-11.277119636535645,phi-2,bad
Deganoetal_2024,Exp_1,41,Test,Test,Good,Sam,`The mystery box contains a green ball or a yellow ball.',A-AC-B,a yellow ball,a green ball,a green ball and a grey ball,green,yellow,grey,blue,Bad,Good,6|8|3|4|5|1|2|7,-3.694784641265869,-3.5749928951263428,-11.08435344696045,-10.72497844696045,phi-2,bad
Deganoetal_2024,Exp_1,42,Test,Control_4,Good,Sam,`The mystery box does not contain a blue ball or a green ball.',C-CD-C,a grey ball,a grey ball and a yellow ball,a grey ball,blue,green,grey,yellow,Bad,Good,2|6|4|3|5|8|7|1,-4.050300598144531,-4.081550598144531,-12.150901794433594,-12.244651794433594,phi-2,good
Deganoetal_2024,Exp_1,43,Test,Test,Bad,Sam,`The mystery box contains a blue ball or a grey ball.',A-CD-C,a yellow ball,a yellow and a green ball,a blue ball,blue,grey,yellow,green,Bad,Good,2|6|4|7|1|3|5|8,-3.752094030380249,-3.642719030380249,-11.256281852722168,-10.928156852722168,phi-2,bad
Deganoetal_2024,Exp_1,44,Test,Test,Target_2,Sam,`The mystery box contains a yellow ball or a green ball.',A-AC-AC,a yellow ball and a blue ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,5|6|1|8|3|4|2|7,-3.57448148727417,-3.59010648727417,-10.723443984985352,-10.770318984985352,phi-2,good
Deganoetal_2024,Exp_1,45,Test,Test,Target_1,Sam,`The mystery box contains a grey ball or a blue ball.',A-AB-A,a grey ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,1|2|8|7|3|4|6|5,-3.7853617668151855,-3.780153274536133,-11.356084823608398,-11.340459823608398,phi-2,bad
Deganoetal_2024,Exp_1,46,Test,Control_4,Good,Mia,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a yellow ball,a yellow and a green ball,a yellow ball,grey,blue,yellow,green,Bad,Good,4|6|7|2|8|1|5|3,-3.787487506866455,-3.8161332607269287,-11.362462043762209,-11.448399543762209,phi-2,good
Deganoetal_2024,Exp_1,47,Test,Test,Bad,Sam,`The mystery box contains a yellow ball or a grey ball.',A-CD-C,a green ball,a green ball and a blue ball,a yellow ball,yellow,grey,green,blue,Bad,Good,4|7|2|5|3|6|8|1,-3.712956190109253,-3.619206190109253,-11.13886833190918,-10.85761833190918,phi-2,bad
Deganoetal_2024,Exp_1,48,Test,Test,Target_1,Mia,`The mystery box contains a green ball or a yellow ball.',A-AB-A,a green ball,a green ball and a yellow ball,a green ball,green,yellow,blue,grey,Bad,Good,6|2|1|4|8|7|3|5,-3.5239624977111816,-3.5864624977111816,-10.571887016296388,-10.759387016296388,phi-2,good
Deganoetal_2024,Exp_1,49,Test,Test,Good,Sam,`The mystery box contains a yellow ball or a grey ball.',A-AC-B,a yellow ball,a grey ball,a yellow and a green ball,yellow,grey,green,blue,Bad,Good,8|3|5|7|6|2|1|4,-3.828226089477539,-3.8855178356170654,-11.484678268432615,-11.656553268432615,phi-2,good
Deganoetal_2024,Exp_1,50,Test,Control_3,Good,Sam,`The mystery box contains a green ball and a yellow ball.',AB-AB-AB,a green ball and a yellow ball,a green ball and a yellow ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,6|2|3|1|7|8|4|5,-3.594235420227051,-3.638506412506103,-10.782706260681152,-10.915518760681152,phi-2,good
Deganoetal_2024,Exp_1,51,Test,Test,Good-Excl,Mia,`The mystery box contains a yellow ball or a grey ball.',A-AB-B,a yellow ball,a grey ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,5|7|2|6|3|1|8|4,-3.7129969596862793,-3.6661219596862793,-11.13899040222168,-10.99836540222168,phi-2,bad
Deganoetal_2024,Exp_1,52,Test,Control_2,Good,Sam,`The mystery box does not contain a blue ball.',C-CD-C,a grey ball,a grey ball and a green ball,a grey ball,blue,yellow,grey,green,Bad,Good,5|1|4|3|6|7|2|8,-3.8855693340301514,-3.797027587890625,-11.656707763671877,-11.391082763671877,phi-2,bad
Deganoetal_2024,Exp_1,53,Test,Control_2,Good,Mia,`The mystery box does not contain a green ball.',C-CD-C,a grey ball and a blue ball,a grey ball,a grey ball,green,yellow,grey,blue,Bad,Good,7|4|3|2|1|5|6|8,-3.560858726501465,-3.5660672187805176,-10.682576179504396,-10.698201179504396,phi-2,good
Deganoetal_2024,Exp_1,54,Test,Control_1,Good,Sam,`The mystery box contains a grey ball.',A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,2|3|1|5|8|7|6|4,-3.676115751266479,-3.936532497406006,-11.02834701538086,-11.80959701538086,phi-2,good
Deganoetal_2024,Exp_1,55,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a green ball.',AB-CD-C,a grey ball and a blue ball,a yellow and a green ball,a grey ball,yellow,green,grey,blue,Bad,Good,6|7|5|3|4|2|1|8,-3.674107313156128,-3.6636905670166016,-11.022321701049805,-10.991071701049805,phi-2,bad
Deganoetal_2024,Exp_1,56,Test,Control_3,Bad,Sam,`The mystery box contains a yellow ball and a grey ball.',AB-CD-C,a green ball,a yellow ball and a grey ball,a green ball and a blue ball,yellow,grey,green,blue,Bad,Good,4|7|3|2|5|8|1|6,-3.822824239730835,-3.7394909858703618,-11.468472480773926,-11.218472480773926,phi-2,bad
Deganoetal_2024,Exp_2,9,Test,Control_2,Bad,Mia,`The mystery box does not contain a grey ball.',A-CD-A,a grey ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,6|1|7|3|5|2|4|8,-0.945845901966095,-0.523970901966095,-0.945845901966095,-0.523970901966095,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,10,Test,Control_3,Good,Sam,`The mystery box contains a yellow ball and a blue ball.',AB-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball and a blue ball,yellow,blue,grey,green,Bad,Good,3|1|7|5|6|2|4|8,-0.5630784034729004,-0.9537034034729004,-0.5630784034729004,-0.9537034034729004,Llama-2-13b-hf,good
Deganoetal_2024,Exp_2,11,Test,Control_4,Good,Sam,`The mystery box does not contain a grey ball or a blue ball.',C-CD-C,a green ball,a green ball and a yellow ball,a green ball,grey,blue,green,yellow,Bad,Good,5|1|8|6|4|3|2|7,-0.4742087721824646,-1.0523338317871094,-0.4742087721824646,-1.0523338317871094,Llama-2-13b-hf,good
Deganoetal_2024,Exp_2,12,Test,Test,Good,Mia,`The mystery box contains a green ball or a blue ball.',A-AA-B,a green ball and a green ball,a blue ball,a green ball,green,blue,grey,yellow,Bad,Good,4|8|5|1|7|2|6|3,-0.93355560302734375,-0.54293060302734375,-0.93355560302734375,-0.54293060302734375,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,13,Test,Control_1,Good,Sam,`The mystery box contains a green ball.',A-A-A,a green ball,a green ball,a green ball,green,grey,yellow,blue,Bad,Good,4|2|3|8|1|6|7|5,-0.6056631803512573,-0.9650381803512572,-0.6056631803512573,-0.9650381803512572,Llama-2-13b-hf,good
Deganoetal_2024,Exp_2,14,Test,Control_4,Good,Mia,`The mystery box does not contain a green ball or a blue ball.',C-CD-C,a grey ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,7|2|5|3|4|8|1|6,-0.952624499797821,-0.546374499797821,-0.952624499797821,-0.546374499797821,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,15,Test,Test,Good,Mia,`The mystery box contains a blue ball or a green ball.',A-AA-B,a green ball,a blue ball,a blue ball and a blue ball,blue,green,yellow,grey,Bad,Good,3|7|8|2|4|6|5|1,-1.0320837497711182,-0.46958380937576294,-1.0320837497711182,-0.46958380937576294,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,16,Test,Test,Bad,Sam,`The mystery box contains a green ball or a grey ball.',A-CD-B,a green ball,a yellow ball and a blue ball,a grey ball,green,grey,yellow,blue,Bad,Good,2|7|8|3|1|6|5|4,-1.309281587600708,-0.3405316472053528,-1.309281587600708,-0.3405316472053528,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,17,Test,Control_1,Bad,Mia,`The mystery box contains a green ball.',A-CD-C,a green ball,a grey ball,a grey ball and a yellow ball,green,blue,grey,yellow,Bad,Good,8|2|1|7|6|5|3|4,-0.9879623651504515,-0.5192123651504517,-0.9879623651504515,-0.5192123651504517,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,18,Test,Control_4,Bad,Mia,`The mystery box does not contain a grey ball or a green ball.',A-CD-B,a grey ball,a green ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,2|4|3|8|6|1|5|7,-0.8601298928260803,-0.6101298928260803,-0.8601298928260803,-0.6101298928260803,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,19,Test,Control_2,Good,Sam,`The mystery box does not contain a green ball.',C-CD-C,a blue ball,a blue ball and a yellow ball,a blue ball,green,grey,blue,yellow,Bad,Good,6|4|3|5|8|1|2|7,-0.8254168033599854,-0.6222918033599854,-0.8254168033599854,-0.6222918033599854,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,20,Test,Test,Target_2,Sam,`The mystery box contains a green ball or a grey ball.',A-AA-AA,a green ball and a green ball,a green ball,a green ball and a green ball,green,grey,yellow,blue,Bad,Good,4|8|5|6|7|3|2|1,-1.2517688274383545,-0.36114388704299927,-1.2517688274383545,-0.36114388704299927,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,21,Test,Test,Bad,Mia,`The mystery box contains a grey ball or a green ball.',A-CD-B,a green ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,7|5|8|1|2|6|4|3,-1.2586264610290527,-0.36800146102905273,-1.2586264610290527,-0.36800146102905273,Llama-2-13b-hf,bad
Deganoetal_2024,Exp_2,22,Test,Test,Good,Mia,`The mystery box contains a grey ball or a yellow ball.',A-AA-B,a yellow ball,a grey ball,a grey ball and a grey ball,grey,yellow,blue,green,Bad,Good,2|1|7|5|3|8|4|6,-0.9788522720336914,-0.5101022720336914,-0.9788522720336914,-0.5101022720336914,Llama-2-13b-hf,bad
